advertisement,city,community,distance,houseInfo,link,price,time,title
0,未来科技城,余杭未来科技城湖山帝景湾南苑,,--105.00㎡南3室2厅2卫,/zufang/HZ2796970655990685696.html,,,整租·湖山帝景湾南苑 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城华夏之心,1.924,--64.00㎡东1室1厅1卫,/zufang/HZ2817939332302905344.html,5000,3天前维护,整租·华夏之心 1室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林赞成乐山红叶,,--256.00㎡南5室3厅3卫,/zufang/HZ2632512191781412864.html,,,整租·赞成乐山红叶 5室3厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林盛世嘉园,6.039,--149.70㎡南北4室2厅2卫,/zufang/HZ2636044621650083840.html,4500,3天前维护,整租·盛世嘉园 4室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城瑞城熙园,,--189.67㎡南4室2厅2卫,/zufang/HZ2798574027067621376.html,,,整租·瑞城熙园 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃源小镇品霞苑,,--88.00㎡东3室2厅1卫,/zufang/HZ2490316791767900160.html,,,整租·绿城桃源小镇品霞苑 3室2厅 东,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城西溪蓝海,,--37.99㎡西1室1厅1卫,/zufang/HZ2798518722695012352.html,,,整租·西溪蓝海 1室1厅 西,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林怡景花城鸣翠苑,,--213.00㎡南5室1厅2卫,/zufang/HZ2513044933359968256.html,,,整租·怡景花城鸣翠苑 5室1厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林怡景花城流霞苑,,--174.59㎡南5室3厅3卫,/zufang/HZ2516616857440485376.html,,,整租·怡景花城流霞苑 5室3厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城紫竹人家,,--118.00㎡南北3室2厅2卫,/zufang/HZ2798409307455504384.html,,,整租·紫竹人家 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城欧美金融城,1.901,精选--45.00㎡北1室1厅1卫,/zufang/HZ2821833699619258368.html,4000,1天前维护,整租·欧美金融城 1室1厅 LOFT 北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃花源,,--269.91㎡南5室2厅4卫,/zufang/HZ2645722542367064064.html,,,整租·绿城桃花源 5室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林融创金成江南府,,--190.44㎡南北5室3厅3卫,/zufang/HZ2649833124434804736.html,,,整租·融创金成江南府 5室3厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城青枫墅园三期,,--89.12㎡南3室2厅1卫,/zufang/HZ2798429379137642496.html,,,整租·青枫墅园三期 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城北大资源未名府,5.74,精选--35.00㎡东2室1厅1卫,/zufang/HZ2825164493507018752.html,3900,1天前维护,整租·北大资源未名府 2室1厅 LOFT 东,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃源小镇品霞苑,,--124.00㎡东南4室2厅2卫,/zufang/HZ2510156155805253632.html,,,整租·绿城桃源小镇品霞苑 4室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新明半岛,,--160.00㎡南4室2厅2卫,/zufang/HZ2509437306122289152.html,,,整租·新明半岛 4室2厅 错层 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃源小镇,,--287.00㎡南5室2厅3卫,/zufang/HZ2549819696035659776.html,,,整租·绿城桃源小镇 5室2厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城富力西溪悦居溪区,,--138.78㎡南4室2厅2卫,/zufang/HZ2798442672355295232.html,,,整租·富力西溪悦居溪区 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城欧美金融城,,--89.00㎡南3室2厅1卫,/zufang/HZ2674022482235113472.html,,,整租·欧美金融城 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林中港罗兰小镇,,--99.00㎡南北4室1厅2卫,/zufang/HZ2659474525875339264.html,,,整租·中港罗兰小镇 4室1厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林东海·闲湖城,5.161,--185.00㎡南北3室2厅3卫,/zufang/HZ2654881219221143552.html,5000,2天前维护,整租·东海·闲湖城 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林东海·闲湖城,,--277.00㎡南6室2厅2卫,/zufang/HZ2551960164702101504.html,,,整租·东海·闲湖城 6室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城杉杉恒和依山郡,,--351.00㎡南西南5室3厅5卫,/zufang/HZ2672479556363370496.html,,,整租·杉杉恒和依山郡 5室3厅 复式 南/西南,https://hz.lianjia.com/zufang/weilaikejicheng/
1,未来科技城,初九公寓,2.155,30.00㎡1间在租2室1厅1卫,/apartment/37828.html,,9天前维护,独栋·初九公寓 初九公寓it公园店 西溪蓝海 双人间 2室1厅,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林爵士风情花园,,--20.00㎡北2室1厅1卫,/zufang/HZ2813859425352425472.html,,,合租·爵士风情花园 2居室 北卧,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林雅居乐国际花园,,--30.00㎡南2室1厅1卫,/zufang/HZ2806608818732277760.html,,,合租·雅居乐国际花园 2居室 南卧,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林竹海水韵,,--87.56㎡南2室2厅1卫,/zufang/HZ2772301497462439936.html,,,整租·竹海水韵 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林闲林山水紫薇苑,5.25,--136.00㎡南3室2厅2卫,/zufang/HZ2770965275691466752.html,4200,今天维护,整租·闲林山水紫薇苑 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城杭州未来广场银天金城,2.977,精选--50.00㎡南1室1厅1卫,/zufang/HZ2532104550723092480.html,3700,16天前维护,整租·杭州未来广场银天金城 1室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林东海·闲湖城,,--90.80㎡南3室2厅1卫,/zufang/HZ2807269742325538816.html,,,整租·东海·闲湖城 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新西湖小镇,,--89.00㎡东南西北2室2厅1卫,/zufang/HZ2774574834137972736.html,,,整租·新西湖小镇 2室2厅 东/南/西/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林融创金成江南府,,--126.00㎡南北3室2厅2卫,/zufang/HZ2817424393204924416.html,,,整租·融创金成江南府 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃源小镇,,--280.00㎡南5室3厅3卫,/zufang/HZ2817369390628995072.html,,,整租·绿城桃源小镇 5室3厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林融创金成江南府,,--89.00㎡南3室2厅2卫,/zufang/HZ2818165202594840576.html,,,整租·融创金成江南府 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林新西湖小镇,,--30.00㎡西南4室2厅2卫,/zufang/HZ2818107318288793600.html,,,合租·新西湖小镇 4居室 西南卧,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城欧美金融城,,--89.00㎡南3室1厅1卫,/zufang/HZ2681094115042525184.html,,,整租·欧美金融城 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城杉杉恒和依山郡,,--93.45㎡南2室2厅1卫,/zufang/HZ2596235808495648768.html,,,整租·杉杉恒和依山郡 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城禹航路,,--109.66㎡东南2室2厅1卫,/zufang/HZ2599887985507827712.html,,,整租·禹航路 2室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林融创金成西溪海,,--138.00㎡南4室2厅2卫,/zufang/HZ2822566783192670208.html,,,整租·融创金成西溪海 4室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林闲林山水海棠苑,,--20.00㎡南5室2厅2卫,/zufang/HZ2818186303793790976.html,,,合租·闲林山水海棠苑 5居室 南卧,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城杭州未来广场银天金城,2.977,精选--40.00㎡北1室0厅1卫,/zufang/HZ2672948903753547776.html,3300,1天前维护,整租·杭州未来广场银天金城 1室0厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林杭州宏丰家居城宏丰公寓,,--40.00㎡南1室1厅1卫,/zufang/HZ2822509210330742784.html,,,整租·杭州宏丰家居城宏丰公寓 1室1厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃花源,,--120.00㎡南2室2厅1卫,/zufang/HZ2823737358552137728.html,,,整租·绿城桃花源 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城庭院深深,,--160.92㎡南西南3室2厅2卫,/zufang/HZ2608646094141259776.html,,,整租·庭院深深 3室2厅 南/西南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城杭州未来广场银天金城,2.977,精选--40.00㎡北1室1厅1卫,/zufang/HZ2577496032103636992.html,3300,3天前维护,整租·杭州未来广场银天金城 1室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城瑞城温莎郡,,--86.90㎡南2室2厅1卫,/zufang/HZ2633290283365965824.html,,,整租·瑞城温莎郡 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城华夏之心,,--99.17㎡南西北3室2厅2卫,/zufang/HZ2636775458645491712.html,,,整租·华夏之心 3室2厅 南/西/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林竹海水韵,,--202.00㎡东东南5室2厅3卫,/zufang/HZ2786213057234206720.html,,,整租·竹海水韵 5室2厅 东/东南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林岸上蓝山,,--140.00㎡南3室2厅2卫,/zufang/HZ2785532016710926336.html,,,整租·岸上蓝山 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城中南樾府,,--89.00㎡南3室2厅2卫,/zufang/HZ2643469744854286336.html,,,整租·中南樾府 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林雅居乐国际花园,,--117.00㎡西3室2厅2卫,/zufang/HZ2787476013675200512.html,,,整租·雅居乐国际花园 3室2厅 西,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城五迪中心,2.621,精选--37.50㎡北1室1厅1卫,/zufang/HZ2753687053182181376.html,3800,7天前维护,整租·五迪中心 1室1厅 LOFT 北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林华元玉榕庄,,--297.87㎡南5室3厅4卫,/zufang/HZ2787690416604971008.html,,,整租·华元玉榕庄 5室3厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城东原印未来,,--123.59㎡南北4室4厅2卫,/zufang/HZ2647751825629396992.html,,,整租·东原印未来 4室4厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城五迪中心,2.621,精选--41.00㎡西2室1厅1卫,/zufang/HZ2756505827082256384.html,4000,26天前维护,整租·五迪中心 2室1厅 LOFT 西,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林融创金成江南府,,--141.00㎡南4室2厅2卫,/zufang/HZ2760113290045825024.html,,,整租·融创金成江南府 4室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城阳光城未来悦MAX,,--140.86㎡东南4室2厅2卫,/zufang/HZ2646892861303291904.html,,,整租·阳光城未来悦MAX 4室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城欧美金融城,1.901,精选--59.70㎡南2室1厅1卫,/zufang/HZ2570291664950132736.html,4500,26天前维护,整租·欧美金融城 2室1厅 LOFT 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃花源,,--394.75㎡南6室3厅5卫,/zufang/HZ2759988337358929920.html,,,整租·绿城桃花源 6室3厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林绿城桃源小镇,,--130.91㎡东南4室2厅2卫,/zufang/HZ2760659004471918592.html,,,整租·绿城桃源小镇 4室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林盛世嘉园,,--90.00㎡南3室2厅2卫,/zufang/HZ2760940770281127936.html,,,整租·盛世嘉园 3室2厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林融创金成江南府,,--146.18㎡南北4室2厅2卫,/zufang/HZ2745458148860510208.html,,,整租·融创金成江南府 4室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城湖山帝景湾,,--139.89㎡南北4室1厅2卫,/zufang/HZ2516438063404548096.html,,,整租·湖山帝景湾 4室1厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/
1,未来科技城,梦享屋,1028.411,90.00㎡3间在租3室2厅1卫,/apartment/35736.html,,4天前维护,独栋·梦享屋 贝达梦工场店 270度全景落地窗 3室2厅,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林闲林山水紫薇苑,5.25,--76.00㎡南北2室2厅1卫,/zufang/HZ2763036057334456320.html,2800,今天维护,整租·闲林山水紫薇苑 2室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城新湖菲林山,,--125.00㎡南3室1厅2卫,/zufang/HZ2817912186675412992.html,,,整租·新湖菲林山 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林绿城桃源小镇,,--170.00㎡东南5室2厅2卫,/zufang/HZ2761608894462828544.html,,,整租·绿城桃源小镇 5室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林十里风荷,5.338,--137.00㎡南5室2厅3卫,/zufang/HZ2762156097715306496.html,6000,1天前维护,整租·十里风荷 5室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
1,未来科技城,梦享屋,1028.411,60.00㎡1间在租2室2厅1卫,/apartment/35736.html,,4天前维护,独栋·梦享屋 贝达梦工场店 loft两室带门 2室2厅,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林岸上蓝山,,--87.00㎡南2室2厅1卫,/zufang/HZ2762292953501679616.html,,,整租·岸上蓝山 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林怡景花城,5.795,--214.00㎡南北4室2厅3卫,/zufang/HZ2764366965341691904.html,15000,3天前维护,整租·怡景花城 4室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城西溪泊岸,,--45.01㎡北1室1厅1卫,/zufang/HZ2817957206966665216.html,,,整租·西溪泊岸 1室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/
1,未来科技城,梦享屋,1028.411,60.00㎡3间在租2室2厅1卫,/apartment/35736.html,,4天前维护,独栋·梦享屋 贝达梦工场店 朝南loft落地窗 2室2厅,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林爵士风情花园,4.459,--124.00㎡南北3室2厅1卫,/zufang/HZ2764325716794277888.html,3500,今天维护,整租·爵士风情花园 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城中南樾府,,--89.00㎡南3室3厅2卫,/zufang/HZ2822532694506733568.html,,,整租·中南樾府 3室3厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城万通时尚公馆,1.739,--50.00㎡西1室1厅1卫,/zufang/HZ2398401368135041024.html,3650,3天前维护,整租·万通时尚公馆 1室1厅 西,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林杭州宏丰家居城宏丰公寓,,--80.00㎡南2室2厅1卫,/zufang/HZ2765186901047779328.html,,,整租·杭州宏丰家居城宏丰公寓 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林闲林山水丹枫苑,,--204.11㎡南4室2厅3卫,/zufang/HZ2489094461574094848.html,,,整租·闲林山水丹枫苑 4室2厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城碧景园,,--132.00㎡南2室2厅2卫,/zufang/HZ2819444511829671936.html,,,整租·碧景园 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城保亿丽景山,,--133.00㎡南3室2厅2卫,/zufang/HZ2823220980950761472.html,,,整租·保亿丽景山 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城新湖果岭,,--125.00㎡南4室2厅2卫,/zufang/HZ2823769926005956608.html,,,整租·新湖果岭 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城瑞城温莎郡,,--86.00㎡东南3室2厅1卫,/zufang/HZ2823390878238769152.html,,,整租·瑞城温莎郡 3室2厅 东/南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,闲林,余杭闲林德信早安,,--89.00㎡南3室2厅1卫,/zufang/HZ2745563882944217088.html,,,整租·德信早安 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/
0,闲林,余杭闲林怡景花城,,--230.00㎡南5室2厅3卫,/zufang/HZ2747896913474371584.html,,,整租·怡景花城 5室2厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/
0,未来科技城,余杭未来科技城创客空间大厦,2.312,--43.70㎡东2室1厅1卫,/zufang/HZ2658902863673032704.html,3880,27天前维护,整租·创客空间大厦 2室1厅 LOFT 东,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城盛奥西溪铭座,5.797,--44.00㎡北4室1厅1卫,/zufang/HZ2742634601456607232.html,2700,7天前维护,合租·盛奥西溪铭座 4居室 北卧,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城瑞城温莎郡,,--223.00㎡南4室2厅3卫,/zufang/HZ2820285097058500608.html,,,整租·瑞城温莎郡 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城小城之春花苑,,--96.00㎡南4室2厅2卫,/zufang/HZ2824643009130536960.html,,,整租·小城之春花苑 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城西溪蓝海,,--38.00㎡南2室1厅1卫,/zufang/HZ2803483220539080704.html,,,整租·西溪蓝海 2室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城泊悦府,,--110.00㎡南3室2厅2卫,/zufang/HZ2803523988889018368.html,,,整租·泊悦府 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城青城嘉园,,--86.00㎡南3室2厅2卫,/zufang/HZ2820825004252602368.html,,,整租·青城嘉园 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/
0,未来科技城,余杭未来科技城五迪中心,,--870.00㎡东南西北5室0厅0卫,/zufang/HZ2650011525699608576.html,,,整租·五迪中心 5室0厅 东/南/西/北,https://hz.lianjia.com/zufang/weilaikejicheng/
