advertisement,city,community,distance,houseInfo,link,position,price,time,title,url
0,未来科技城,余杭未来科技城欧美金融城,,--45.00㎡东2室1厅1卫,/zufang/HZ2826251646483570688.html,,,,整租·欧美金融城 2室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/pg17/
0,未来科技城,余杭未来科技城西溪蓝海,,--63.00㎡东南1室1厅1卫,/zufang/HZ2826634450023497728.html,,,,整租·西溪蓝海 1室1厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg17/
0,未来科技城,余杭未来科技城众安学君里,,--20.00㎡南4室0厅0卫,/zufang/HZ2827618948508286976.html,,,,合租·众安学君里 4居室 南卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg17/
0,未来科技城,余杭未来科技城欧美金融城,,--64.00㎡南北2室1厅1卫,/zufang/HZ2827567766674866176.html,,,,整租·欧美金融城 2室1厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg17/
0,未来科技城,余杭未来科技城理想西溪金座,,--54.00㎡北2室1厅2卫,/zufang/HZ2764457006219149312.html,,,,整租·理想西溪金座 2室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg17/
0,未来科技城,余杭未来科技城金源公寓(余杭),,--90.00㎡南3室2厅1卫,/zufang/HZ2746388456123924480.html,,,,整租·金源公寓(余杭) 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg17/
0,未来科技城,余杭未来科技城理想西溪金座,5.674,--61.20㎡南2室2厅1卫,/zufang/HZ2747048088962342912.html,"(30.29597111459857, 120.04890649434702)",4200,1天前维护,整租·理想西溪金座 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg17/
0,闲林,余杭闲林雅居乐国际花园,,--89.10㎡西南3室2厅2卫,/zufang/HZ2685481676255002624.html,,,,整租·雅居乐国际花园 3室2厅 西南,https://hz.lianjia.com/zufang/xianlin1/pg25/
0,闲林,余杭闲林赞成乐山红叶,,--240.05㎡南北4室3厅3卫,/zufang/HZ2681180464915955712.html,,,,整租·赞成乐山红叶 4室3厅 跃层 南/北,https://hz.lianjia.com/zufang/xianlin1/pg25/
0,闲林,余杭闲林融创金成西溪海,,--87.31㎡南北3室2厅1卫,/zufang/HZ2627686808213004288.html,,,,整租·融创金成西溪海 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg25/
0,闲林,余杭闲林爵士风情花园,4.459,--193.88㎡南北5室2厅2卫,/zufang/HZ2636780085550006272.html,"(30.241357115431928, 119.99631501860425)",4000,3天前维护,整租·爵士风情花园 5室2厅 跃层 南/北,https://hz.lianjia.com/zufang/xianlin1/pg25/
0,未来科技城,余杭未来科技城青枫墅园,,--135.04㎡南4室2厅2卫,/zufang/HZ2767230980883218432.html,,,,整租·青枫墅园 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,未来科技城,余杭未来科技城瑞城温莎郡,,--91.28㎡南北3室2厅1卫,/zufang/HZ2768713560879005696.html,,,,整租·瑞城温莎郡 3室2厅 跃层 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,未来科技城,余杭未来科技城中南樾府,,--109.17㎡南北4室2厅2卫,/zufang/HZ2768696678914457600.html,,,,整租·中南樾府 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,未来科技城,余杭未来科技城融创金成英特学府,,--181.00㎡南北5室2厅3卫,/zufang/HZ2529457673670770688.html,,,,整租·融创金成英特学府 5室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,未来科技城,余杭未来科技城新湖菲林山,,--125.00㎡南4室2厅2卫,/zufang/HZ2752146901682880512.html,,,,整租·新湖菲林山 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,闲林,余杭闲林新明半岛,,--62.00㎡南1室1厅1卫,/zufang/HZ2639092509162078208.html,,,,整租·新明半岛 1室1厅 南,https://hz.lianjia.com/zufang/xianlin1/pg25/
0,未来科技城,余杭未来科技城欣龙华府公寓,,--178.00㎡西南4室4厅3卫,/zufang/HZ2769656807117815808.html,,,,整租·欣龙华府公寓 4室4厅 西南,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,未来科技城,余杭未来科技城锦绣时代中心,,--89.98㎡南3室2厅1卫,/zufang/HZ2554227970239627264.html,,,,整租·锦绣时代中心 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,未来科技城,余杭未来科技城锦绣时代中心,,--94.77㎡南西北2室2厅1卫,/zufang/HZ2771560486276710400.html,,,,整租·锦绣时代中心 2室2厅 南/西/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,未来科技城,余杭未来科技城新湖菲林山,,--125.00㎡东南4室2厅2卫,/zufang/HZ2771128395856084992.html,,,,新湖菲林山 4室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg18/
0,闲林,余杭闲林中惠家园,,--120.00㎡东南南4室2厅2卫,/zufang/HZ2700011689717809152.html,,,,整租·中惠家园 4室2厅 东南/南,https://hz.lianjia.com/zufang/xianlin1/pg26/
0,闲林,余杭闲林中港罗兰小镇,,--109.00㎡南4室1厅3卫,/zufang/HZ2659486186921533440.html,,,,整租·中港罗兰小镇 4室1厅 南,https://hz.lianjia.com/zufang/xianlin1/pg26/
0,闲林,余杭闲林岸上蓝山,,--159.85㎡东南4室2厅2卫,/zufang/HZ2661534444661243904.html,,,,整租·岸上蓝山 4室2厅 东/南,https://hz.lianjia.com/zufang/xianlin1/pg26/
0,未来科技城,余杭未来科技城紫竹人家,,--119.80㎡南3室2厅2卫,/zufang/HZ2821727592250343424.html,,,,整租·紫竹人家 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城景瑞御蓝湾,,--86.90㎡东南3室1厅1卫,/zufang/HZ2821747048015986688.html,,,,整租·景瑞御蓝湾 3室1厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城南湖明筑花苑,,--89.72㎡南2室2厅1卫,/zufang/HZ2795583154440634368.html,,,,整租·南湖明筑花苑 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城西园凤都苑,,--145.00㎡南4室2厅2卫,/zufang/HZ2817474437786370048.html,,,,整租·西园凤都苑 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城欣龙华府公寓,,--89.00㎡南2室2厅1卫,/zufang/HZ2817324112748216320.html,,,,整租·欣龙华府公寓 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城瑞城温莎郡,,--90.00㎡南3室1厅1卫,/zufang/HZ2817321652311040000.html,,,,合租·瑞城温莎郡 3居室 南卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城金沙公寓,,--90.00㎡南2室2厅1卫,/zufang/HZ2797741762322636800.html,,,,整租·金沙公寓 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林绿城桃源小镇,,--148.23㎡东南3室2厅4卫,/zufang/HZ2703535402706812928.html,,,,整租·绿城桃源小镇 3室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/pg26/
0,闲林,余杭闲林竹海水韵,,--160.00㎡南北4室2厅2卫,/zufang/HZ2715207785574318080.html,,,,整租·竹海水韵 4室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg26/
0,未来科技城,余杭未来科技城紫祥公寓,,--160.00㎡南3室2厅2卫,/zufang/HZ2797628249944104960.html,,,,整租·紫祥公寓 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城华夏之心,1.924,--64.00㎡东1室1厅1卫,/zufang/HZ2817939332302905344.html,"(30.289763003395066, 120.00979103854273)",5000,3天前维护,整租·华夏之心 1室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,闲林,余杭闲林爵士风情花园,,--84.43㎡南3室1厅1卫,/zufang/HZ2709291380907450368.html,,,,整租·爵士风情花园 3室1厅 南,https://hz.lianjia.com/zufang/xianlin1/pg26/
0,闲林,余杭闲林白云深处,,--235.75㎡南4室3厅4卫,/zufang/HZ2708106560046891008.html,,,,整租·白云深处 4室3厅 南,https://hz.lianjia.com/zufang/xianlin1/pg26/
0,未来科技城,余杭未来科技城瑞城熙园,,--189.67㎡南4室2厅2卫,/zufang/HZ2798574027067621376.html,,,,整租·瑞城熙园 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城紫竹人家,,--118.00㎡南北3室2厅2卫,/zufang/HZ2798409307455504384.html,,,,整租·紫竹人家 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城富力西溪悦居溪区,,--138.78㎡南4室2厅2卫,/zufang/HZ2798442672355295232.html,,,,整租·富力西溪悦居溪区 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城杉杉恒和依山郡,,--57.58㎡东1室1厅1卫,/zufang/HZ2797848645435924480.html,,,,整租·杉杉恒和依山郡 1室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城瑞城熙园,,--175.66㎡南4室2厅2卫,/zufang/HZ2798501510823288832.html,,,,整租·瑞城熙园 4室2厅 复式 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg19/
0,未来科技城,余杭未来科技城恒腾悦湖花苑,,--89.23㎡南3室2厅2卫,/zufang/HZ2779781475594412032.html,,,,整租·恒腾悦湖花苑 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城复地上城,,--89.00㎡南3室1厅1卫,/zufang/HZ2796167442219671552.html,,,,整租·复地上城 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城大华海派风范,,--89.00㎡南4室2厅2卫,/zufang/HZ2795837646453620736.html,,,,整租·大华海派风范 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城青枫墅园,,--183.52㎡南5室3厅3卫,/zufang/HZ2781880685588660224.html,,,,整租·青枫墅园 5室3厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城青枫墅园,,--235.45㎡东东南5室2厅4卫,/zufang/HZ2781991972125286400.html,,,,整租·青枫墅园 5室2厅 东/东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城湖山帝景湾南苑,,--126.00㎡南5室1厅2卫,/zufang/HZ2799429225244008448.html,,,,整租·湖山帝景湾南苑 5室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城湖山帝景湾南苑,,--107.00㎡南2室2厅1卫,/zufang/HZ2798633916964282368.html,,,,整租·湖山帝景湾南苑 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城西溪永乐城,,--49.95㎡北1室1厅1卫,/zufang/HZ2783908838720405504.html,,,,整租·西溪永乐城 1室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城新湖果岭,2.331,--309.35㎡南北4室2厅3卫,/zufang/HZ2786250765042728960.html,"(30.26156826085835, 119.98415259081301)",8950,3天前维护,整租·新湖果岭 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城景瑞御蓝湾,,--127.00㎡南3室1厅2卫,/zufang/HZ2800042412884901888.html,,,,整租·景瑞御蓝湾 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城锦绣时代中心,,--95.00㎡南北2室1厅1卫,/zufang/HZ2716632500238548992.html,,,,整租·锦绣时代中心 2室1厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城瑞城熙园,,--175.66㎡南北4室1厅3卫,/zufang/HZ2786274022063603712.html,,,,整租·瑞城熙园 4室1厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城西房余杭公馆,,--112.00㎡南北3室2厅2卫,/zufang/HZ2786123242581270528.html,,,,整租·西房余杭公馆 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg20/
0,未来科技城,余杭未来科技城华夏之心,,--62.72㎡西1室1厅1卫,/zufang/HZ2800668935333085184.html,,,,整租·华夏之心 1室1厅 西,https://hz.lianjia.com/zufang/weilaikejicheng/pg21/
0,未来科技城,余杭未来科技城华夏四季,,--89.14㎡南3室1厅2卫,/zufang/HZ2800678141570318336.html,,,,整租·华夏四季 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg21/
0,未来科技城,余杭未来科技城青枫墅园,3.227,--417.22㎡东南北5室2厅3卫,/zufang/HZ2800655923587325952.html,"(30.286964066558873, 120.0252717170573)",15000,7天前维护,整租·青枫墅园 5室2厅 东南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg21/
0,未来科技城,余杭未来科技城青枫墅园,,--201.90㎡南5室2厅4卫,/zufang/HZ2712311005974626304.html,,,,整租·青枫墅园 5室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg21/
0,未来科技城,余杭未来科技城保亿丽景山,,--87.00㎡东南3室2厅1卫,/zufang/HZ2801506446272380928.html,,,,整租·保亿丽景山 3室2厅 东/南,https://hz.lianjia.com/zufang/weilaikejicheng/pg21/
0,未来科技城,余杭未来科技城保亿丽景山,,--250.00㎡西南5室2厅3卫,/zufang/HZ2726778338290450432.html,,,,整租·保亿丽景山 5室2厅 西南,https://hz.lianjia.com/zufang/weilaikejicheng/pg21/
0,未来科技城,余杭未来科技城欧美金融城,,--71.43㎡西南2室2厅2卫,/zufang/HZ2802214312415346688.html,,,,整租·欧美金融城 2室2厅 复式 西南,https://hz.lianjia.com/zufang/weilaikejicheng/pg21/
0,未来科技城,余杭未来科技城瑞城熙园,,--183.00㎡南北4室2厅4卫,/zufang/HZ2730346450704932864.html,,,,整租·瑞城熙园 4室2厅 跃层 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg21/
0,未来科技城,余杭未来科技城万通时尚公馆,1.739,--89.00㎡南3室1厅1卫,/zufang/HZ2730367707731206144.html,"(30.291646301552994, 120.0058926621211)",7800,2天前维护,整租·万通时尚公馆 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg21/
0,未来科技城,余杭未来科技城奥克斯时代未来之城,,--130.00㎡南4室1厅2卫,/zufang/HZ2790490392372445184.html,,,,整租·奥克斯时代未来之城 4室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg21/
0,未来科技城,余杭未来科技城新湖菲林山,3.227,--119.00㎡南北3室2厅2卫,/zufang/HZ2688328021597241344.html,"(30.286964066558873, 120.0252717170573)",6200,5天前维护,整租·新湖菲林山 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg24/
0,未来科技城,余杭未来科技城南湖丽景,,--397.00㎡南北6室2厅6卫,/zufang/HZ2813752444268855296.html,,,,整租·南湖丽景 6室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg25/
0,未来科技城,余杭未来科技城北大资源未名府,,--31.00㎡南1室1厅1卫,/zufang/HZ2787006286960017408.html,,,,整租·北大资源未名府 1室1厅 LOFT 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg25/
0,未来科技城,余杭未来科技城瑞城熙园,,--240.00㎡南北4室2厅5卫,/zufang/HZ2814319091592986624.html,,,,整租·瑞城熙园 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg25/
0,未来科技城,余杭未来科技城西房余杭公馆,,--110.56㎡南3室2厅2卫,/zufang/HZ2814551550348247040.html,,,,整租·西房余杭公馆 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg25/
0,未来科技城,余杭未来科技城阳光城未来悦MAX,,--106.81㎡南西4室2厅1卫,/zufang/HZ2819620594625290240.html,,,,整租·阳光城未来悦MAX 4室2厅 南/西,https://hz.lianjia.com/zufang/weilaikejicheng/pg25/
0,未来科技城,余杭未来科技城同城印象花苑北区,,--82.00㎡东3室2厅1卫,/zufang/HZ2814313898910957568.html,,,,整租·同城印象花苑北区 3室2厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/pg25/
0,闲林,余杭闲林雅居乐国际花园,,--81.01㎡南2室2厅1卫,/zufang/HZ2691372929753038848.html,,,,整租·雅居乐国际花园 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg30/
0,未来科技城,余杭未来科技城众安学君里,,--118.15㎡东南西北3室2厅2卫,/zufang/HZ2814508980418912256.html,,,,整租·众安学君里 3室2厅 东/南/西/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg25/
0,未来科技城,余杭未来科技城杉杉恒和依山郡,,--75.00㎡北2室2厅1卫,/zufang/HZ2815011813689655296.html,,,,整租·杉杉恒和依山郡 2室2厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg25/
0,闲林,余杭闲林南湖大厦,,--44.33㎡北1室1厅1卫,/zufang/HZ2690455528429060096.html,,,,整租·南湖大厦 1室1厅 北,https://hz.lianjia.com/zufang/xianlin1/pg30/
0,闲林,余杭闲林华元玉榕庄,,--283.99㎡南4室2厅4卫,/zufang/HZ2733123951545810944.html,,,,整租·华元玉榕庄 4室2厅 跃层 南,https://hz.lianjia.com/zufang/xianlin1/pg30/
0,闲林,余杭闲林竹海水韵,,--149.00㎡东南4室2厅2卫,/zufang/HZ2732655262904090624.html,,,,整租·竹海水韵 4室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/pg30/
0,闲林,余杭闲林荆山翠谷,,--242.18㎡东南4室2厅3卫,/zufang/HZ2736139734572072960.html,,,,整租·荆山翠谷 4室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/pg30/
0,未来科技城,余杭未来科技城西溪蓝海,,--57.00㎡东1室1厅1卫,/zufang/HZ2789898327674855424.html,,,,整租·西溪蓝海 1室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/pg25/
0,闲林,余杭闲林竹海水韵,,--89.10㎡东南3室2厅1卫,/zufang/HZ2696203817355321344.html,,,,整租·竹海水韵 3室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/pg30/
0,闲林,余杭闲林新西湖小镇,,--174.30㎡南4室2厅2卫,/zufang/HZ2701305756091170816.html,,,,整租·新西湖小镇 4室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg31/
0,闲林,余杭闲林盛世嘉园,,--249.74㎡南5室3厅3卫,/zufang/HZ2739714327665197056.html,,,,整租·盛世嘉园 5室3厅 南,https://hz.lianjia.com/zufang/xianlin1/pg31/
0,闲林,余杭闲林新西湖小镇,,--174.30㎡南5室1厅5卫,/zufang/HZ2671813196414984192.html,,,,整租·新西湖小镇 5室1厅 错层 南,https://hz.lianjia.com/zufang/xianlin1/pg31/
0,未来科技城,余杭未来科技城新城峯璟,,--300.00㎡南北8室0厅8卫,/zufang/HZ2685477785241665536.html,,,,整租·新城峯璟 8室0厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg26/
0,未来科技城,余杭未来科技城阳光城未来悦MAX,0.783,--88.51㎡南北3室2厅2卫,/zufang/HZ2686276968940576768.html,"(30.274755109112583, 119.99528160794559)",7000,2天前维护,整租·阳光城未来悦MAX 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg26/
0,闲林,余杭闲林绿城桃源小镇品霞苑,,--124.77㎡东4室2厅2卫,/zufang/HZ2614536766928977920.html,,,,整租·绿城桃源小镇品霞苑 4室2厅 东,https://hz.lianjia.com/zufang/xianlin1/pg31/
0,未来科技城,余杭未来科技城瑞城温莎郡,,--195.35㎡南北3室2厅4卫,/zufang/HZ2736809906933350400.html,,,,整租·瑞城温莎郡 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg26/
