line,station,residence,year,price/sqm,ttl price
地铁2号线,钱江世纪城站,4室2厅 | 129.16平米 | 南 | 精装 | 低楼层(共32层)  | 板楼,创世邸    -  钱江世纪城 ,单价89037元/平米,1150万
地铁2号线,沈塘桥站,2室1厅 | 74.84平米 | 南 | 简装 | 7层  | 板楼,稻香园北区    -  湖墅 ,单价38082元/平米,285万
地铁2号线,沈塘桥站,2室1厅 | 64.59平米 | 南 | 简装 | 5层  | 板楼,武林门新村    -  文三 ,单价103732元/平米,670万
地铁2号线,沈塘桥站,2室1厅 | 59.84平米 | 南 | 精装 | 5层  | 板楼,马塍路13号    -  文三 ,单价103276元/平米,618万
地铁2号线,沈塘桥站,3室2厅 | 82.34平米 | 南 北 东 | 简装 | 低楼层(共6层)  | 板楼,文三新村    -  文三 ,单价100559元/平米,828万
地铁2号线,沈塘桥站,2室1厅 | 48.81平米 | 南 | 精装 | 6层  | 板楼,长征新村    -  湖墅 ,单价39951元/平米,195万
地铁2号线,沈塘桥站,2室1厅 | 67.22平米 | 南 | 精装 | 5层  | 板楼,马塍路11号    -  文三 ,单价84797元/平米,570万
地铁2号线,沈塘桥站,1室1厅 | 52.04平米 | 南 | 简装 | 低楼层(共16层)  | 板楼,沈塘铭苑    -  湖墅 ,单价41315元/平米,215万
地铁2号线,沈塘桥站,1室1厅 | 43.76平米 | 东 | 简装 | 高楼层(共5层)  | 板楼,石灰桥新村    -  文教 ,单价92551元/平米,405万
地铁2号线,沈塘桥站,2室1厅 | 46.3平米 | 南 | 简装 | 7层  | 板楼,大塘新村    -  湖墅 ,单价42765元/平米,198万
地铁2号线,沈塘桥站,2室1厅 | 54.07平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,半道红小区    -  湖墅 ,单价44018元/平米,238万
地铁2号线,沈塘桥站,2室1厅 | 61.42平米 | 南 | 简装 | 中楼层(共21层)  | 板楼,沈塘铭苑    -  湖墅 ,单价43960元/平米,270万
地铁2号线,沈塘桥站,1室2厅 | 39.63平米 | 南 | 简装 | 7层  | 板楼,大塘新村    -  湖墅 ,单价45421元/平米,180万
地铁2号线,沈塘桥站,2室1厅 | 47.13平米 | 南 | 简装 | 5层  | 板塔结合,莫干新村    -  湖墅 ,单价46256元/平米,218万
地铁2号线,沈塘桥站,2室2厅 | 77.49平米 | 南 北 | 简装 | 高楼层(共7层)  | 板楼,叶青苑    -  湖墅 ,单价38070元/平米,295万
地铁2号线,沈塘桥站,2室1厅 | 61.68平米 | 南 | 简装 | 6层  | 板楼,文二路46号    -  文教 ,单价79443元/平米,490万
地铁2号线,沈塘桥站,2室1厅 | 59.04平米 | 南 北 | 简装 | 7层  | 板塔结合,米市巷    -  湖墅 ,单价41498元/平米,245万
地铁2号线,沈塘桥站,2室1厅 | 59.09平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,半道红小区    -  湖墅 ,单价43663元/平米,258万
地铁2号线,沈塘桥站,2室2厅 | 55.51平米 | 南 北 | 精装 | 中楼层(共6层)  | 板楼,石灰桥新村    -  文教 ,单价93677元/平米,520万
地铁2号线,沈塘桥站,3室1厅 | 73.71平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,徐公巷    -  湖墅 ,单价37987元/平米,280万
地铁2号线,沈塘桥站,3室1厅 | 89.6平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,稻香园南区    -  湖墅 ,单价46317元/平米,415万
地铁2号线,沈塘桥站,3室1厅 | 91.22平米 | 南 | 精装 | 低楼层(共25层)  | 板楼,浅水湾城市花园    -  湖墅 ,单价52621元/平米,480万
地铁2号线,沈塘桥站,2室2厅 | 105.55平米 | 南 | 简装 | 低楼层(共15层)  | 板楼,浅水湾城市花园    -  湖墅 ,单价50214元/平米,530万
地铁2号线,沈塘桥站,3室1厅 | 146.78平米 | 南 | 简装 | 高楼层(共16层)  | 板楼,浅水湾城市花园    -  湖墅 ,单价55049元/平米,808万
地铁2号线,沈塘桥站,3室1厅 | 85.13平米 | 东南 | 简装 | 高楼层(共7层)  | 板楼,稻香园南区    -  湖墅 ,单价39352元/平米,335万
地铁2号线,沈塘桥站,2室2厅 | 73.55平米 | 南 | 简装 | 5层  | 板楼,保俶北路82号    -  文教 ,单价79266元/平米,583万
地铁2号线,沈塘桥站,2室2厅 | 101.11平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,下宁巷    -  学军 ,单价114826元/平米,1161万
地铁2号线,沈塘桥站,2室2厅 | 89.32平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,新华园    -  湖墅 ,单价87327元/平米,780万
地铁2号线,沈塘桥站,2室1厅 | 65.43平米 | 南 | 精装 | 6层  | 板楼,莫干新村    -  湖墅 ,单价44628元/平米,292万
地铁2号线,沈塘桥站,3室2厅 | 99.97平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,稻香园北区    -  湖墅 ,单价56017元/平米,560万
地铁2号线,沈塘桥站,3室1厅 | 74.48平米 | 南 北 | 简装 | 6层  | 板楼,武林门新村    -  文三 ,单价95194元/平米,709万
地铁2号线,沈塘桥站,3室1厅 | 75.97平米 | 南 | 简装 | 6层  | 板楼,武林门新村    -  文三 ,单价93458元/平米,710万
地铁2号线,沈塘桥站,2室1厅 | 65.26平米 | 东 | 简装 | 高楼层(共7层)  | 板楼,叶青苑    -  湖墅 ,单价40607元/平米,265万
地铁2号线,沈塘桥站,3室1厅 | 89.58平米 | 南 | 简装 | 高楼层(共7层)  | 板楼,沈塘苑    -  湖墅 ,单价48002元/平米,430万
地铁2号线,沈塘桥站,3室1厅 | 86.95平米 | 南 | 简装 | 5层  | 板楼,马塍路33号    -  学军 ,单价114434元/平米,995万
地铁2号线,沈塘桥站,3室1厅 | 67.21平米 | 南 | 简装 | 7层  | 板楼,求智巷    -  学军 ,单价116055元/平米,780万
地铁2号线,沈塘桥站,2室1厅 | 58.35平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,天目山路1号    -  黄龙 ,单价85690元/平米,500万
地铁2号线,沈塘桥站,3室1厅 | 107.87平米 | 南 北 | 简装 | 18层  | 板塔结合,星河明苑    -  湖墅 ,单价44313元/平米,478万
地铁2号线,沈塘桥站,3室2厅 | 99.23平米 | 南 北 | 精装 | 低楼层(共7层)  | 板楼,稻香园南区    -  湖墅 ,单价45854元/平米,455万
地铁2号线,沈塘桥站,3室1厅 | 73.43平米 | 南 | 简装 | 6层  | 板楼,大塘新村    -  湖墅 ,单价43579元/平米,320万
地铁2号线,沈塘桥站,2室2厅 | 92.29平米 | 南 | 简装 | 17层  | 板楼,星河明苑    -  湖墅 ,单价45293元/平米,418万
地铁2号线,沈塘桥站,2室1厅 | 68.58平米 | 南 | 简装 | 5层  | 板楼,马塍路11号    -  文三 ,单价99155元/平米,680万
地铁2号线,沈塘桥站,2室2厅 | 72.43平米 | 南 | 简装 | 5层  | 板楼,文二路25号    -  学军 ,单价113213元/平米,820万
地铁2号线,沈塘桥站,4室2厅 | 139.15平米 | 南 | 精装 | 低楼层(共7层)  | 板楼,稻香园北区    -  湖墅 ,单价43119元/平米,600万
地铁2号线,沈塘桥站,3室2厅 | 94.11平米 | 南 北 | 精装 | 7层  | 板楼,上宁新村    -  文三 ,单价88195元/平米,830万
地铁2号线,沈塘桥站,3室1厅 | 76.82平米 | 南 北 | 精装 | 低楼层(共7层)  | 板楼,稻香园南区    -  湖墅 ,单价43999元/平米,338万
地铁2号线,沈塘桥站,3室1厅 | 63.56平米 | 南 | 简装 | 7层  | 板塔结合,米市巷    -  湖墅 ,单价37760元/平米,240万
地铁2号线,沈塘桥站,3室1厅 | 86平米 | 南 | 简装 | 低楼层(共7层)  | 板楼,稻香园北区    -  湖墅 ,单价40000元/平米,344万
地铁2号线,沈塘桥站,2室1厅 | 68.31平米 | 南 北 | 简装 | 高楼层(共7层)  | 板楼,稻香园南区    -  湖墅 ,单价40697元/平米,278万
地铁2号线,沈塘桥站,3室2厅 | 89.6平米 | 南 北 | 简装 | 低楼层(共7层)  | 板楼,稻香园南区    -  湖墅 ,单价42969元/平米,385万
地铁2号线,沈塘桥站,2室1厅 | 66.39平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,武林巷5-28号    -  文三 ,单价84351元/平米,560万
地铁2号线,沈塘桥站,3室1厅 | 91.17平米 | 西 东 | 简装 | 6层  | 板楼,五一新村    -  湖墅 ,单价35648元/平米,325万
地铁2号线,沈塘桥站,3室2厅 | 109.19平米 | 南 北 | 简装 | 高楼层(共7层)  | 板楼,沈塘苑    -  湖墅 ,单价49913元/平米,545万
地铁2号线,沈塘桥站,3室2厅 | 98.12平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,稻香园南区    -  湖墅 ,单价47697元/平米,468万
地铁2号线,沈塘桥站,3室1厅 | 89.39平米 | 南 | 简装 | 7层  | 板楼,上宁新村    -  文三 ,单价92852元/平米,830万
地铁2号线,沈塘桥站,3室1厅 | 74.1平米 | 南 | 简装 | 6层  | 板楼,武林门新村    -  文三 ,单价101215元/平米,750万
地铁2号线,沈塘桥站,2室1厅 | 70.46平米 | 南 | 简装 | 7层  | 板楼,武林花园    -  文三 ,单价88703元/平米,625万
地铁2号线,沈塘桥站,2室1厅 | 55.53平米 | 南 北 | 简装 | 6层  | 板塔结合,莫干新村    -  湖墅 ,单价45021元/平米,250万
地铁2号线,沈塘桥站,3室1厅 | 81.94平米 | 南 | 简装 | 6层  | 板楼,求智弄    -  学军 ,单价103735元/平米,850万
地铁2号线,沈塘桥站,3室1厅 | 78.02平米 | 南 | 精装 | 5层  | 板楼,马塍路8号    -  文三 ,单价97411元/平米,760万
地铁2号线,沈塘桥站,车位 | 28.23平米 | 南  | 板楼,浅水湾城市花园    -  湖墅 ,单价33653元/平米,95万
地铁2号线,沈塘桥站,2室1厅 | 52.74平米 | 南 | 精装 | 低楼层(共5层)  | 板楼,石灰桥新村    -  文教 ,单价91013元/平米,480万
地铁2号线,沈塘桥站,2室1厅 | 50.61平米 | 南 | 简装 | 低楼层(共6层)  | 板楼,石灰桥新村    -  文教 ,单价94843元/平米,480万
地铁2号线,沈塘桥站,2室1厅 | 46.77平米 | 南 | 简装 | 6层  | 板楼,上宁新村    -  文三 ,单价113321元/平米,530万
地铁2号线,沈塘桥站,2室1厅 | 50.85平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,古新路    -  湖墅 ,单价42282元/平米,215万
地铁2号线,沈塘桥站,3室1厅 | 65.78平米 | 南 | 精装 | 高楼层(共5层)  | 板楼,文三新村    -  文三 ,单价100031元/平米,658万
地铁2号线,沈塘桥站,3室1厅 | 81.17平米 | 南 | 精装 | 中楼层(共5层)  | 板楼,文三新村    -  文三 ,单价104719元/平米,850万
地铁2号线,沈塘桥站,2室1厅 | 46.37平米 | 南 | 简装 | 6层  | 板塔结合,文二路62号    -  文教 ,单价90576元/平米,420万
地铁2号线,沈塘桥站,2室1厅 | 67.42平米 | 南 | 简装 | 6层  | 板楼,大塘新村    -  湖墅 ,单价40048元/平米,270万
地铁2号线,沈塘桥站,2室1厅 | 58.07平米 | 南 北 | 简装 | 低楼层(共23层)  | 板楼,沈塘铭苑    -  湖墅 ,单价42880元/平米,249万
地铁2号线,沈塘桥站,2室1厅 | 93.97平米 | 北 | 精装 | 中楼层(共18层)  | 板塔结合,稻香园南区    -  湖墅 ,单价33841元/平米,318万
地铁2号线,沈塘桥站,2室1厅 | 64.93平米 | 南 北 | 简装 | 低楼层(共6层)  | 板楼,文三新村    -  文三 ,单价110119元/平米,715万
地铁2号线,沈塘桥站,2室1厅 | 49.65平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,文三新村    -  文三 ,单价106748元/平米,530万
地铁2号线,沈塘桥站,2室1厅 | 56.8平米 | 南 | 精装 | 中楼层(共6层)  | 板楼,石灰桥新村    -  文教 ,单价96831元/平米,550万
地铁2号线,沈塘桥站,2室1厅 | 50.97平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,文二路68号    -  文教 ,单价90250元/平米,460万
地铁2号线,沈塘桥站,2室1厅 | 63.82平米 | 南 | 简装 | 6层  | 板楼,文三新村    -  文三 ,单价99499元/平米,635万
地铁2号线,沈塘桥站,3室1厅 | 88.8平米 | 南 北 | 精装 | 高楼层(共7层)  | 板楼,稻香园北区    -  湖墅 ,单价37163元/平米,330万
地铁2号线,沈塘桥站,2室0厅 | 52.02平米 | 南 北 | 简装 | 低楼层(共5层)  | 板楼,莫干山路    -  湖墅 ,单价107651元/平米,560万
地铁2号线,沈塘桥站,2室1厅 | 46.37平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,文二路68号    -  文教 ,单价89714元/平米,416万
地铁2号线,沈塘桥站,2室1厅 | 86.18平米 | 南 | 简装 | 6层  | 板楼,武林门新村    -  文三 ,单价97471元/平米,840万
地铁2号线,沈塘桥站,2室0厅 | 44.99平米 | 南 | 简装 | 低楼层(共6层)  | 板楼,石灰桥新村    -  文教 ,单价99578元/平米,448万
地铁2号线,沈塘桥站,2室1厅 | 44.99平米 | 南 | 简装 | 低楼层(共6层)  | 板楼,石灰桥新村    -  文教 ,单价104024元/平米,468万
地铁2号线,沈塘桥站,3室1厅 | 67平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,石灰桥新村    -  文教 ,单价89403元/平米,599万
地铁2号线,沈塘桥站,2室1厅 | 63.82平米 | 南 | 简装 | 6层  | 板楼,文三新村    -  文三 ,单价107804元/平米,688万
地铁2号线,沈塘桥站,2室1厅 | 51.34平米 | 东 | 简装 | 高楼层(共6层)  | 板楼,莫干山路    -  湖墅 ,单价100312元/平米,515万
地铁2号线,沈塘桥站,2室1厅 | 62.83平米 | 东 | 简装 | 6层  | 板楼,文二路98号    -  文教 ,单价70827元/平米,445万
地铁2号线,沈塘桥站,2室2厅 | 69.86平米 | 南 | 简装 | 低楼层(共7层)  | 板楼,稻香园北区    -  湖墅 ,单价41512元/平米,290万
地铁2号线,沈塘桥站,2室1厅 | 50.98平米 | 南 | 简装 | 6层  | 板塔结合,文二路62号    -  文教 ,单价85328元/平米,435万
地铁2号线,沈塘桥站,2室1厅 | 56.72平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,半道红小区    -  湖墅 ,单价49366元/平米,280万
地铁2号线,沈塘桥站,1室1厅 | 49.8平米 | 南 东北 | 简装 | 高楼层(共6层)  | 板楼,莫干山路38号    -  湖墅 ,单价38153元/平米,190万
地铁2号线,沈塘桥站,2室1厅 | 55.51平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,石灰桥新村    -  文教 ,单价90074元/平米,500万
地铁2号线,沈塘桥站,2室1厅 | 58.05平米 | 东 西 | 简装 | 高楼层(共6层)  | 板楼,半道红小区    -  湖墅 ,单价37899元/平米,220万
地铁2号线,沈塘桥站,2室1厅 | 105.55平米 | 南 | 精装 | 高楼层(共15层)  | 板楼,浅水湾城市花园    -  湖墅 ,单价54951元/平米,580万
地铁2号线,沈塘桥站,2室1厅 | 65.45平米 | 南 | 简装 | 5层  | 板楼,文二路64号    -  文教 ,单价66463元/平米,435万
地铁2号线,沈塘桥站,2室1厅 | 50.22平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,文三新村    -  文三 ,单价107527元/平米,540万
地铁2号线,沈塘桥站,2室1厅 | 53.46平米 | 南 北 | 精装 | 7层  | 板楼,大塘新村    -  湖墅 ,单价45829元/平米,245万
地铁2号线,沈塘桥站,2室1厅 | 46.37平米 | 南 | 简装 | 6层  | 板塔结合,文二路62号    -  文教 ,单价87557元/平米,406万
地铁2号线,沈塘桥站,2室1厅 | 52.79平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,石灰桥新村    -  文教 ,单价94715元/平米,500万
地铁2号线,沈塘桥站,2室2厅 | 70.31平米 | 南 北 | 简装 | 高楼层(共7层)  | 板楼,稻香园北区    -  湖墅 ,单价37691元/平米,265万
地铁2号线,沈塘桥站,1室1厅 | 57.36平米 | 南 | 简装 | 7层  | 板楼,大塘新村    -  湖墅 ,单价41493元/平米,238万
地铁2号线,沈塘桥站,2室1厅 | 70.53平米 | 南 北 | 简装 | 高楼层(共7层)  | 板楼,稻香园北区    -  湖墅 ,单价39133元/平米,276万
地铁2号线,沈塘桥站,2室1厅 | 50.59平米 | 南 | 精装 | 6层  | 板塔结合,文二路62号    -  文教 ,单价88556元/平米,448万
地铁2号线,沈塘桥站,2室1厅 | 55.46平米 | 南 北 | 简装 | 中楼层(共4层)  | 板楼,石灰桥新村    -  文教 ,单价94663元/平米,525万
地铁2号线,沈塘桥站,1室1厅 | 53.18平米 | 南 | 精装 | 中楼层(共25层)  | 板楼,浅水湾城市花园    -  湖墅 ,单价50771元/平米,270万
地铁2号线,沈塘桥站,2室1厅 | 49.18平米 | 南 | 简装 | 高楼层(共7层)  | 板楼,文三路103号    -  文三 ,单价102685元/平米,505万
地铁2号线,沈塘桥站,2室1厅 | 54.17平米 | 南 | 简装 | 4层  | 板楼,沈塘新村    -  文三 ,单价94149元/平米,510万
地铁2号线,沈塘桥站,2室1厅 | 57.41平米 | 南 | 简装 | 低楼层(共7层)  | 板楼,武林巷5-28号    -  文三 ,单价80997元/平米,465万
地铁2号线,沈塘桥站,2室1厅 | 60.11平米 | 南 | 简装 | 5层  | 板楼,马塍路13号    -  文三 ,单价109799元/平米,660万
地铁2号线,沈塘桥站,2室1厅 | 66.71平米 | 东南 | 精装 | 高楼层(共7层)  | 板楼,稻香园南区    -  湖墅 ,单价46470元/平米,310万
地铁2号线,沈塘桥站,2室1厅 | 71.02平米 | 南 北 | 精装 | 高楼层(共7层)  | 板楼,文二路36号    -  文教 ,单价74627元/平米,530万
地铁2号线,沈塘桥站,2室1厅 | 62.02平米 | 南 | 精装 | 高楼层(共7层)  | 板楼,武林巷5-28号    -  文三 ,单价99968元/平米,620万
地铁2号线,沈塘桥站,2室1厅 | 86.62平米 | 南 | 简装 | 中楼层(共16层)  | 板楼,沈塘铭苑    -  湖墅 ,单价43870元/平米,380万
地铁2号线,沈塘桥站,2室1厅 | 52.31平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,文三路103号    -  文三 ,单价100364元/平米,525万
地铁2号线,沈塘桥站,2室1厅 | 52.28平米 | 南 | 精装 | 中楼层(共5层)  | 板楼,天目山路    -  古荡 ,单价86075元/平米,450万
地铁2号线,沈塘桥站,2室1厅 | 71.02平米 | 南 | 简装 | 中楼层(共7层)  | 板楼,文二路36号    -  文教 ,单价77443元/平米,550万
地铁2号线,沈塘桥站,2室1厅 | 55.62平米 | 南 | 精装 | 6层  | 板楼,大塘新村    -  湖墅 ,单价42791元/平米,238万
地铁2号线,沈塘桥站,2室1厅 | 50.57平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,武林巷5-28号    -  文三 ,单价97885元/平米,495万
地铁2号线,沈塘桥站,2室1厅 | 52.89平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,石灰桥新村    -  文教 ,单价98318元/平米,520万
地铁2号线,沈塘桥站,2室0厅 | 46.3平米 | 南 | 简装 | 6层  | 板楼,大塘新村    -  湖墅 ,单价45357元/平米,210万
地铁2号线,沈塘桥站,2室1厅 | 44.99平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,石灰桥新村    -  文教 ,单价97800元/平米,440万
地铁2号线,沈塘桥站,2室1厅 | 65.3平米 | 南 | 简装 | 5层  | 板楼,五一新村    -  湖墅 ,单价39051元/平米,255万
地铁2号线,沈塘桥站,2室1厅 | 61.81平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,古新路    -  湖墅 ,单价42065元/平米,260万
地铁2号线,沈塘桥站,1室1厅 | 45.81平米 | 南 | 简装 | 7层  | 板楼,大塘新村    -  湖墅 ,单价42568元/平米,195万
地铁2号线,沈塘桥站,2室2厅 | 59.25平米 | 南 | 简装 | 7层  | 板塔结合,米市巷    -  湖墅 ,单价41351元/平米,245万
地铁2号线,沈塘桥站,2室1厅 | 59.04平米 | 南 | 简装 | 7层  | 板塔结合,米市巷    -  湖墅 ,单价44038元/平米,260万
地铁2号线,沈塘桥站,2室1厅 | 56.53平米 | 南 | 简装 | 低楼层(共6层)  | 板楼,文三新村    -  文三 ,单价114984元/平米,650万
地铁2号线,沈塘桥站,2室1厅 | 55.98平米 | 南 | 精装 | 中楼层(共4层)  | 板楼,石灰桥新村    -  文教 ,单价91998元/平米,515万
地铁2号线,沈塘桥站,1室1厅 | 38.63平米 | 南 | 简装 | 5层  | 板塔结合,莫干新村    -  湖墅 ,单价44008元/平米,170万
